data/id,data/name,data/price,data/cpumark,data/thread,data/value,data/threadValue,data/tdp,data/powerPerf,data/date,data/socket,data/cat,data/speed,data/turbo,data/cores,data/logicals,data/rank,data/samples,data/href,data/output,data/family
3519,Intel Xeon D-1557 @ 1.50GHz,$694.00*,"7,118",718,10.26,1.03,45,158.18,Aug 2019,FCBGA1667,Server,1500,2100,12,2,781,1,Intel+Xeon+D-1557+%40+1.50GHz&amp;id=3519,true,
3066,Intel Xeon D-1559 @ 1.50GHz,NA,"5,647",569,NA,NA,45,125.48,Aug 2017,FCBGA1667,Server,1500,2100,12,2,974,2,Intel+Xeon+D-1559+%40+1.50GHz&amp;id=3066,true,
3006,Intel Xeon D-1567 @ 2.10GHz,NA,"9,236",988,NA,NA,65,142.09,Apr 2017,FCBGA1667,Server,2100,2700,12,2,603,3,Intel+Xeon+D-1567+%40+2.10GHz&amp;id=3006,true,
3844,Intel Xeon D-1577 @ 1.30GHz,"$1,176.00*","11,645","1,319",9.90,1.12,45,258.78,Sep 2020,FCBGA1667,Server,1300,2100,16,2,484,1,Intel+Xeon+D-1577+%40+1.30GHz&amp;id=3844,true,
2835,Intel Xeon D-1587 @ 1.70GHz,NA,"9,223",835,NA,NA,65,141.90,Jul 2016,FCBGA1667,Server,1700,2300,16,2,604,5,Intel+Xeon+D-1587+%40+1.70GHz&amp;id=2835,true,
3889,Intel Xeon D-1602 @ 2.50GHz,$106.00*,"2,459","1,435",23.20,13.54,27,91.07,Dec 2020,FCBGA1667,Server,2500,3200,2,2,1685,2,Intel+Xeon+D-1602+%40+2.50GHz&amp;id=3889,true,
4278,Intel Xeon D-1622 @ 2.60GHz,$170.00*,"6,205","1,875",36.50,11.03,40,155.12,Apr 2021,FCBGA1667,Server,2600,3200,4,2,904,2,Intel+Xeon+D-1622+%40+2.60GHz&amp;id=4278,true,
3319,Intel Xeon D-2123IT @ 2.20GHz,$213.00*,"7,731","1,750",36.30,8.22,60,128.86,Sep 2018,FCBGA2518,Server,2200,3000,4,2,711,4,Intel+Xeon+D-2123IT+%40+2.20GHz&amp;id=3319,true,
3379,Intel Xeon D-2141I @ 2.20GHz,$555.00*,"12,177","1,756",21.94,3.16,65,187.33,Jan 2019,FCBGA2518,Server,2200,3000,8,2,462,1,Intel+Xeon+D-2141I+%40+2.20GHz&amp;id=3379,true,
3312,Intel Xeon D-2143IT @ 2.20GHz,$566.00*,"13,107","1,812",23.16,3.20,65,201.64,Aug 2018,FCBGA2518,Server,2200,3000,8,2,432,1,Intel+Xeon+D-2143IT+%40+2.20GHz&amp;id=3312,true,
3530,Intel Xeon D-2146NT @ 2.30GHz,$641.00*,"11,718","1,786",18.28,2.79,80,146.47,Aug 2019,FCBGA2518,Server,2300,3000,8,2,482,5,Intel+Xeon+D-2146NT+%40+2.30GHz&amp;id=3530,true,
3644,Intel Xeon D-2166NT @ 2.00GHz,"$1,005.00*","15,105","1,751",15.03,1.74,85,177.70,Jan 2020,FCBGA2518,Server,2000,3000,12,2,349,2,Intel+Xeon+D-2166NT+%40+2.00GHz&amp;id=3644,true,
3268,Intel Xeon D-2183IT @ 2.20GHz,"$1,764.00*","18,385","1,728",10.42,0.98,100,183.85,May 2018,FCBGA2518,Server,2200,3000,16,2,265,3,Intel+Xeon+D-2183IT+%40+2.20GHz&amp;id=3268,true,
3663,Intel Xeon D-2187NT @ 2.00GHz,"$1,989.00*","18,070","1,425",9.08,0.72,110,164.27,Jan 2020,FCBGA2518,Server,2000,3000,16,2,275,3,Intel+Xeon+D-2187NT+%40+2.00GHz&amp;id=3663,true,
3342,Intel Xeon E-2104G @ 3.20GHz,$379.00,"6,215","1,981",16.40,5.23,65,95.62,Oct 2018,FCLGA1151-2,Server,3200,NA,4,1,901,2,Intel+Xeon+E-2104G+%40+3.20GHz&amp;id=3342,true,
3432,Intel Xeon E-2124 @ 3.30GHz,$185.00,"7,046","2,589",38.08,14.00,71,99.23,Apr 2019,FCLGA1151-2,Server,3300,4300,4,1,793,17,Intel+Xeon+E-2124+%40+3.30GHz&amp;id=3432,true,
3364,Intel Xeon E-2124G @ 3.40GHz,$227.99,"7,534","2,796",33.04,12.26,71,106.11,Nov 2018,FCLGA1151-2,Server,3400,4500,4,1,732,24,Intel+Xeon+E-2124G+%40+3.40GHz&amp;id=3364,true,
3360,Intel Xeon E-2126G @ 3.30GHz,$427.00,"10,922","2,658",25.58,6.22,80,136.53,Nov 2018,FCLGA1151-2,Server,3300,4500,6,1,511,8,Intel+Xeon+E-2126G+%40+3.30GHz&amp;id=3360,true,
3391,Intel Xeon E-2134 @ 3.50GHz,$253.99,"8,741","2,569",34.41,10.11,71,123.11,Jan 2019,FCLGA1151-2,Server,3500,4500,4,2,634,6,Intel+Xeon+E-2134+%40+3.50GHz&amp;id=3391,true,
3363,Intel Xeon E-2136 @ 3.30GHz,$303.18,"13,506","2,713",44.55,8.95,80,168.82,Nov 2018,FCLGA1151-2,Server,3300,4500,6,2,413,28,Intel+Xeon+E-2136+%40+3.30GHz&amp;id=3363,true,
3399,Intel Xeon E-2144G @ 3.60GHz,$301.17*,"9,288","2,704",30.84,8.98,71,130.81,Feb 2019,FCLGA1151-2,Server,3600,4500,4,2,600,15,Intel+Xeon+E-2144G+%40+3.60GHz&amp;id=3399,true,
3314,Intel Xeon E-2146G @ 3.50GHz,$333.99,"13,468","2,702",40.32,8.09,80,168.35,Aug 2018,FCLGA1151-2,Server,3500,4500,6,2,416,56,Intel+Xeon+E-2146G+%40+3.50GHz&amp;id=3314,true,
3320,Intel Xeon E-2174G @ 3.80GHz,$342.99,"9,509","2,576",27.72,7.51,71,133.93,Sep 2018,FCLGA1151-2,Server,3800,4700,4,2,586,22,Intel+Xeon+E-2174G+%40+3.80GHz&amp;id=3320,true,
3336,Intel Xeon E-2176G @ 3.70GHz,$389.99,"13,725","2,775",35.19,7.12,80,171.57,Oct 2018,FCLGA1151-2,Server,3700,4700,6,2,407,38,Intel+Xeon+E-2176G+%40+3.70GHz&amp;id=3336,true,
3242,Intel Xeon E-2176M @ 2.70GHz,$450.00*,"10,729","2,450",23.84,5.44,45,238.43,Apr 2018,FCBGA1440,Laptop,2700,4400,6,2,523,262,Intel+Xeon+E-2176M+%40+2.70GHz&amp;id=3242,true,
3346,Intel Xeon E-2186G @ 3.80GHz,$542.78*,"14,037","2,827",25.86,5.21,95,147.76,Nov 2018,FCLGA1151-2,Server,3800,4700,6,2,395,23,Intel+Xeon+E-2186G+%40+3.80GHz&amp;id=3346,true,
3232,Intel Xeon E-2186M @ 2.90GHz,$623.00*,"10,721","2,412",17.21,3.87,45,238.23,Apr 2018,FCBGA1440,Laptop,2900,4800,6,2,525,125,Intel+Xeon+E-2186M+%40+2.90GHz&amp;id=3232,true,
3512,Intel Xeon E-2224 @ 3.40GHz,$231.16*,"7,297","2,646",31.57,11.45,71,102.78,Jul 2019,FCLGA1151-2,Server,3400,4600,4,1,761,13,Intel+Xeon+E-2224+%40+3.40GHz&amp;id=3512,true,
3490,Intel Xeon E-2224G @ 3.50GHz,$267.56*,"7,477","2,722",27.95,10.17,71,105.31,Jul 2019,FCLGA1151-2,Server,3500,4700,4,1,737,28,Intel+Xeon+E-2224G+%40+3.50GHz&amp;id=3490,true,
3572,Intel Xeon E-2226G @ 3.40GHz,$435.46*,"11,119","2,853",25.53,6.55,80,138.99,Oct 2019,FCLGA1151-2,Server,3400,4700,6,1,505,18,Intel+Xeon+E-2226G+%40+3.40GHz&amp;id=3572,true,
3853,Intel Xeon E-2234 @ 3.60GHz,$294.99*,"9,818","2,886",33.28,9.78,71,138.29,Oct 2020,FCLGA1151-2,Server,3600,4800,4,2,569,3,Intel+Xeon+E-2234+%40+3.60GHz&amp;id=3853,true,
3607,Intel Xeon E-2236 @ 3.40GHz,$369.95,"14,456","2,888",39.08,7.81,80,180.70,Nov 2019,FCLGA1151-2,Server,3400,4800,6,2,376,21,Intel+Xeon+E-2236+%40+3.40GHz&amp;id=3607,true,
3580,Intel Xeon E-2244G @ 3.80GHz,$413.00,"9,783","2,806",23.69,6.80,71,137.80,Oct 2019,FCLGA1151-2,Server,3800,4800,4,2,572,7,Intel+Xeon+E-2244G+%40+3.80GHz&amp;id=3580,true,
3523,Intel Xeon E-2246G @ 3.60GHz,$311.00*,"13,987","2,853",44.98,9.17,80,174.84,Aug 2019,FCLGA1151-2,Server,3600,4800,6,2,398,17,Intel+Xeon+E-2246G+%40+3.60GHz&amp;id=3523,true,
3622,Intel Xeon E-2254ML @ 1.70GHz,NA,"6,333","2,029",NA,NA,25,253.31,Dec 2019,FCBGA1440,Server,1700,3500,4,2,888,2,Intel+Xeon+E-2254ML+%40+1.70GHz&amp;id=3622,true,
3584,Intel Xeon E-2274G @ 4.00GHz,$334.00*,"9,639","2,747",28.86,8.22,83,116.13,Oct 2019,FCLGA1151-2,Server,4000,4900,4,2,581,8,Intel+Xeon+E-2274G+%40+4.00GHz&amp;id=3584,true,
3596,Intel Xeon E-2276G @ 3.80GHz,$646.17,"13,300","2,881",20.58,4.46,80,166.25,Nov 2019,FCLGA1151-2,Server,3800,4900,6,2,424,8,Intel+Xeon+E-2276G+%40+3.80GHz&amp;id=3596,true,
3489,Intel Xeon E-2276M @ 2.80GHz,$450.00*,"12,057","2,667",26.79,5.93,45,267.93,Jul 2019,FCBGA1440,Laptop,2800,4700,6,2,468,102,Intel+Xeon+E-2276M+%40+2.80GHz&amp;id=3489,true,
4427,Intel Xeon E-2276ME @ 2.80GHz,$450.00*,"9,680","1,692",21.51,3.76,45,215.11,Jul 2021,FCBGA1440,"Server, Mobile/Embedded",2800,4500,6,2,579,1,Intel+Xeon+E-2276ME+%40+2.80GHz&amp;id=4427,true,
3606,Intel Xeon E-2278G @ 3.40GHz,$494.00*,"17,609","2,991",35.65,6.05,80,220.11,Nov 2019,FCLGA1151-2,Server,3400,5000,8,2,287,7,Intel+Xeon+E-2278G+%40+3.40GHz&amp;id=3606,true,
3763,Intel Xeon E-2278GE @ 3.30GHz,$494.00*,"17,210","2,754",34.84,5.57,80,215.13,Jun 2020,FCLGA1151-2,Server,3300,4700,8,2,297,1,Intel+Xeon+E-2278GE+%40+3.30GHz&amp;id=3763,true,
3595,Intel Xeon E-2278GEL @ 2.00GHz,$494.00*,"12,024","2,428",24.34,4.91,35,343.53,Nov 2019,FCLGA1151-2,Server,2000,3900,8,2,471,1,Intel+Xeon+E-2278GEL+%40+2.00GHz&amp;id=3595,true,
3590,Intel Xeon E-2286G @ 4.00GHz,$551.26*,"14,357","2,838",26.04,5.15,95,151.12,Oct 2019,FCLGA1151-2,Server,4000,4900,6,2,383,17,Intel+Xeon+E-2286G+%40+4.00GHz&amp;id=3590,true,
3491,Intel Xeon E-2286M @ 2.40GHz,"$1,373.18*","15,732","2,797",11.46,2.04,45,349.60,Jul 2019,FCBGA1440,Laptop,2400,5000,8,2,335,81,Intel+Xeon+E-2286M+%40+2.40GHz&amp;id=3491,true,
3546,Intel Xeon E-2288G @ 3.70GHz,$539.00*,"17,122","2,900",31.77,5.38,95,180.24,Sep 2019,FCLGA1151-2,Server,3700,5000,8,2,301,34,Intel+Xeon+E-2288G+%40+3.70GHz&amp;id=3546,true,
4576,Intel Xeon E-2388G @ 3.20GHz,$539.00*,"25,777","3,483",47.82,6.46,95,271.34,Oct 2021,FCLGA1200,Server,3200,5100,8,2,119,2,Intel+Xeon+E-2388G+%40+3.20GHz&amp;id=4576,true,
3656,Intel Xeon E3-1205 v6 @ 3.00GHz,$193.00*,"5,682","1,875",29.44,9.72,65,87.41,Jan 2020,FCLGA1151,Server,3000,NA,4,1,970,1,Intel+Xeon+E3-1205+v6+%40+3.00GHz&amp;id=3656,true,
1196,Intel Xeon E3-1220 @ 3.10GHz,$97.01,"3,788","1,570",39.05,16.18,80,47.35,Aug 2011,LGA1155,Server,3100,3400,4,1,1282,195,Intel+Xeon+E3-1220+%40+3.10GHz&amp;id=1196,true,
1188,Intel Xeon E3-1220 V2 @ 3.10GHz,$399.95,"4,683","1,913",11.71,4.78,69,67.87,Jul 2012,LGA1155,Server,3100,3500,4,1,1115,238,Intel+Xeon+E3-1220+V2+%40+3.10GHz&amp;id=1188,true,
2022,Intel Xeon E3-1220 v3 @ 3.10GHz,$59.57,"5,121","1,992",85.96,33.44,80,64.01,Jan 2011,LGA1150,Server,3100,3400,4,1,1050,212,Intel+Xeon+E3-1220+v3+%40+3.10GHz&amp;id=2022,true,
2692,Intel Xeon E3-1220 v5 @ 3.00GHz,$223.00,"5,560","1,958",24.93,8.78,80,69.50,Jan 2016,FCLGA1151,Server,3000,3500,4,1,986,65,Intel+Xeon+E3-1220+v5+%40+3.00GHz&amp;id=2692,true,
3131,Intel Xeon E3-1220 v6 @ 3.00GHz,$259.99,"5,717","1,798",21.99,6.92,72,79.40,Nov 2017,FCLGA1151,Server,3000,3500,4,1,967,23,Intel+Xeon+E3-1220+v6+%40+3.00GHz&amp;id=3131,true,
1197,Intel Xeon E3-1220L @ 2.20GHz,NA,"2,050","1,421",NA,NA,20,102.51,May 2011,LGA1155,Server,2200,3400,2,2,1897,8,Intel+Xeon+E3-1220L+%40+2.20GHz&amp;id=1197,true,
2183,Intel Xeon E3-1220L V2 @ 2.30GHz,NA,"2,845","1,688",NA,NA,17,167.38,Mar 2014,LGA1155,Server,2300,3500,2,2,1550,17,Intel+Xeon+E3-1220L+V2+%40+2.30GHz&amp;id=2183,true,
2251,Intel Xeon E3-1220L v3 @ 1.10GHz,NA,"1,407",777,NA,NA,13,108.20,May 2014,LGA1150,Server,1100,1500,2,2,2299,4,Intel+Xeon+E3-1220L+v3+%40+1.10GHz&amp;id=2251,true,
1198,Intel Xeon E3-1225 @ 3.10GHz,$69.00,"3,776","1,565",54.73,22.69,95,39.75,Jan 2011,LGA1155,Server,3100,3400,4,1,1284,265,Intel+Xeon+E3-1225+%40+3.10GHz&amp;id=1198,true,
1485,Intel Xeon E3-1225 V2 @ 3.20GHz,$508.00*,"4,756","1,950",9.36,3.84,77,61.76,Sep 2012,LGA1155,Server,3200,3600,4,1,1105,185,Intel+Xeon+E3-1225+V2+%40+3.20GHz&amp;id=1485,true,
1993,Intel Xeon E3-1225 v3 @ 3.20GHz,$89.95,"5,268","2,029",58.57,22.55,84,62.71,Jun 2013,LGA1150,Server,3200,3600,4,1,1027,439,Intel+Xeon+E3-1225+v3+%40+3.20GHz&amp;id=1993,true,
2707,Intel Xeon E3-1225 v5 @ 3.30GHz,$189.70,"5,897","2,036",31.09,10.73,80,73.72,Feb 2016,FCLGA1151,Server,3300,3700,4,1,947,146,Intel+Xeon+E3-1225+v5+%40+3.30GHz&amp;id=2707,true,
3019,Intel Xeon E3-1225 v6 @ 3.30GHz,$208.67,"6,264","2,300",30.02,11.02,73,85.81,May 2017,FCLGA1151,Server,3300,3700,4,1,897,16,Intel+Xeon+E3-1225+v6+%40+3.30GHz&amp;id=3019,true,
2297,Intel Xeon E3-1226 v3 @ 3.30GHz,$128.70,"5,434","2,095",42.23,16.28,84,64.70,Jul 2014,FCLGA1150,Server,3300,3700,4,1,1003,144,Intel+Xeon+E3-1226+v3+%40+3.30GHz&amp;id=2297,true,
1199,Intel Xeon E3-1230 @ 3.20GHz,$417.95,"5,037","1,648",12.05,3.94,80,62.96,Apr 2011,LGA1155,Server,3200,3600,4,2,1063,258,Intel+Xeon+E3-1230+%40+3.20GHz&amp;id=1199,true,
1189,Intel Xeon E3-1230 V2 @ 3.30GHz,$188.00,"6,191","1,992",32.93,10.60,69,89.73,May 2012,LGA1155,Server,3300,3700,4,2,906,1064,Intel+Xeon+E3-1230+V2+%40+3.30GHz&amp;id=1189,true,
1942,Intel Xeon E3-1230 v3 @ 3.30GHz,$99.95,"6,776","2,080",67.80,20.81,80,84.70,Jun 2013,LGA1150,Server,3300,3700,4,2,831,776,Intel+Xeon+E3-1230+v3+%40+3.30GHz&amp;id=1942,true,
2693,Intel Xeon E3-1230 v5 @ 3.40GHz,$717.00,"7,959","2,140",11.10,2.98,80,99.49,Jan 2016,FCLGA1151,Server,3400,3800,4,2,692,112,Intel+Xeon+E3-1230+v5+%40+3.40GHz&amp;id=2693,true,
3032,Intel Xeon E3-1230 v6 @ 3.50GHz,$595.44,"8,266","2,269",13.88,3.81,72,114.81,Jun 2017,FCLGA1151,Server,3500,3900,4,2,664,24,Intel+Xeon+E3-1230+v6+%40+3.50GHz&amp;id=3032,true,
2116,Intel Xeon E3-1230L v3 @ 1.80GHz,$448.50,"4,764","1,502",10.62,3.35,25,190.58,Dec 2013,LGA1150,Server,1800,2800,4,2,1101,12,Intel+Xeon+E3-1230L+v3+%40+1.80GHz&amp;id=2116,true,
2246,Intel Xeon E3-1231 v3 @ 3.40GHz,$99.37,"6,958","2,147",70.02,21.61,80,86.98,May 2014,FCLGA1150,Server,3400,3800,4,2,807,1474,Intel+Xeon+E3-1231+v3+%40+3.40GHz&amp;id=2246,true,
1200,Intel Xeon E3-1235 @ 3.20GHz,$234.00,"4,725","1,562",20.19,6.68,95,49.73,Jun 2011,LGA1155,Server,3200,3600,4,2,1110,47,Intel+Xeon+E3-1235+%40+3.20GHz&amp;id=1200,true,
2985,Intel Xeon E3-1235L v5 @ 2.00GHz,NA,"5,013","1,761",NA,NA,25,200.53,Mar 2017,FCLGA1151,Server,2000,3000,4,1,1067,5,Intel+Xeon+E3-1235L+v5+%40+2.00GHz&amp;id=2985,true,
1201,Intel Xeon E3-1240 @ 3.30GHz,$143.00,"5,331","1,728",37.28,12.08,80,66.63,May 2011,LGA1155,Server,3300,3700,4,2,1014,194,Intel+Xeon+E3-1240+%40+3.30GHz&amp;id=1201,true,
1190,Intel Xeon E3-1240 V2 @ 3.40GHz,$345.00,"6,274","2,038",18.19,5.91,69,90.93,Jul 2012,LGA1155,Server,3400,3800,4,2,895,495,Intel+Xeon+E3-1240+V2+%40+3.40GHz&amp;id=1190,true,
1952,Intel Xeon E3-1240 v3 @ 3.40GHz,$681.00*,"7,038","2,158",10.34,3.17,80,87.98,Jun 2013,LGA1150,Server,3400,3800,4,2,795,323,Intel+Xeon+E3-1240+v3+%40+3.40GHz&amp;id=1952,true,
2636,Intel Xeon E3-1240 v5 @ 3.50GHz,$325.00,"8,241","2,341",25.36,7.20,80,103.01,Nov 2015,FCLGA1151,Server,3500,3900,4,2,666,143,Intel+Xeon+E3-1240+v5+%40+3.50GHz&amp;id=2636,true,
3053,Intel Xeon E3-1240 v6 @ 3.70GHz,$396.45,"8,745","2,456",22.06,6.19,72,121.46,Jul 2017,FCLGA1151,Server,3700,4100,4,2,632,30,Intel+Xeon+E3-1240+v6+%40+3.70GHz&amp;id=3053,true,
2495,Intel Xeon E3-1240L v3 @ 2.00GHz,$895.50*,"5,304","1,769",5.92,1.98,25,212.17,Feb 2015,FCLGA1150,Server,2000,3000,4,2,1022,20,Intel+Xeon+E3-1240L+v3+%40+2.00GHz&amp;id=2495,true,
3087,Intel Xeon E3-1240L v5 @ 2.10GHz,$278.00*,"6,072","1,910",21.84,6.87,25,242.88,Sep 2017,FCLGA1151,Server,2100,3200,4,2,925,5,Intel+Xeon+E3-1240L+v5+%40+2.10GHz&amp;id=3087,true,
2341,Intel Xeon E3-1241 v3 @ 3.50GHz,$128.95,"7,116","2,156",55.18,16.72,80,88.95,Sep 2014,LGA1150,Server,3500,3900,4,2,782,331,Intel+Xeon+E3-1241+v3+%40+3.50GHz&amp;id=2341,true,
1202,Intel Xeon E3-1245 @ 3.30GHz,$245.00,"5,323","1,734",21.73,7.08,95,56.03,May 2011,LGA1155,Server,3300,3700,4,2,1017,235,Intel+Xeon+E3-1245+%40+3.30GHz&amp;id=1202,true,
1191,Intel Xeon E3-1245 V2 @ 3.40GHz,$367.50,"6,190","2,015",16.84,5.48,77,80.39,May 2012,LGA1155,Server,3400,3800,4,2,908,242,Intel+Xeon+E3-1245+V2+%40+3.40GHz&amp;id=1191,true,
1926,Intel Xeon E3-1245 v3 @ 3.40GHz,$116.95,"7,074","2,171",60.48,18.56,84,84.21,Jun 2013,LGA1150,Server,3400,3800,4,2,786,269,Intel+Xeon+E3-1245+v3+%40+3.40GHz&amp;id=1926,true,
2674,Intel Xeon E3-1245 v5 @ 3.50GHz,$139.99,"8,053","2,269",57.53,16.21,80,100.67,Dec 2015,FCLGA1151,Server,3500,3900,4,2,686,134,Intel+Xeon+E3-1245+v5+%40+3.50GHz&amp;id=2674,true,
3025,Intel Xeon E3-1245 v6 @ 3.70GHz,$309.99,"8,533","2,429",27.53,7.84,73,116.89,Jun 2017,FCLGA1151,Server,3700,4100,4,2,645,38,Intel+Xeon+E3-1245+v6+%40+3.70GHz&amp;id=3025,true,
2279,Intel Xeon E3-1246 v3 @ 3.50GHz,$148.90,"7,203","2,187",48.37,14.69,84,85.74,Jun 2014,FCLGA1150,Server,3500,3900,4,2,773,289,Intel+Xeon+E3-1246+v3+%40+3.50GHz&amp;id=2279,true,
1203,Intel Xeon E3-1260L @ 2.40GHz,$125.00*,"3,981","1,484",31.85,11.87,45,88.47,Jul 2011,LGA1155,Server,2400,3300,4,2,1247,23,Intel+Xeon+E3-1260L+%40+2.40GHz&amp;id=1203,true,
2804,Intel Xeon E3-1260L v5 @ 2.90GHz,$258.70,"7,757","2,287",29.98,8.84,45,172.37,Jun 2016,FCLGA1151,Server,2900,3900,4,2,710,12,Intel+Xeon+E3-1260L+v5+%40+2.90GHz&amp;id=2804,true,
2558,Intel Xeon E3-1265L @ 2.40GHz,$918.35*,"3,589","1,451",3.91,1.58,45,79.75,Jul 2015,LGA1155,Server,2400,3300,4,2,1326,13,Intel+Xeon+E3-1265L+%40+2.40GHz&amp;id=2558,true,
1486,Intel Xeon E3-1265L V2 @ 2.50GHz,$149.99*,"4,711","1,552",31.41,10.35,45,104.68,Sep 2012,LGA1155,Server,2500,3500,4,2,1111,45,Intel+Xeon+E3-1265L+V2+%40+2.50GHz&amp;id=1486,true,
2088,Intel Xeon E3-1265L v3 @ 2.50GHz,$699.95,"5,987","2,104",8.55,3.01,45,133.05,Jan 2012,FCLGA1150,Server,2500,3700,4,2,933,61,Intel+Xeon+E3-1265L+v3+%40+2.50GHz&amp;id=2088,true,
3289,Intel Xeon E3-1265L v4 @ 2.30GHz,NA,"6,493","1,977",NA,NA,35,185.52,Jul 2018,FCLGA1150,Server,2300,3300,4,2,864,1,Intel+Xeon+E3-1265L+v4+%40+2.30GHz&amp;id=3289,true,
2363,Intel Xeon E3-1268L v3 @ 2.30GHz,NA,"5,333","1,896",NA,NA,45,118.50,Sep 2014,LGA1150,Server,2300,3300,4,2,1013,1,Intel+Xeon+E3-1268L+v3+%40+2.30GHz&amp;id=2363,true,
3202,Intel Xeon E3-1268L v5 @ 2.40GHz,$456.54*,"6,600","1,869",14.46,4.09,35,188.58,Mar 2018,FCLGA1151,"Laptop, Server",2400,3400,4,2,849,2,Intel+Xeon+E3-1268L+v5+%40+2.40GHz&amp;id=3202,true,
1204,Intel Xeon E3-1270 @ 3.40GHz,$79.97,"5,376","1,761",67.23,22.02,80,67.20,Jun 2011,LGA1155,Server,3400,3800,4,2,1009,225,Intel+Xeon+E3-1270+%40+3.40GHz&amp;id=1204,true,
1192,Intel Xeon E3-1270 V2 @ 3.50GHz,$175.50,"6,412","2,058",36.54,11.73,69,92.93,Jul 2012,LGA1155,Server,3500,3900,4,2,876,303,Intel+Xeon+E3-1270+V2+%40+3.50GHz&amp;id=1192,true,
1969,Intel Xeon E3-1270 v3 @ 3.50GHz,$585.00,"7,205","2,162",12.32,3.70,80,90.07,Jun 2013,LGA1150,Server,3500,3900,4,2,771,130,Intel+Xeon+E3-1270+v3+%40+3.50GHz&amp;id=1969,true,
2651,Intel Xeon E3-1270 v5 @ 3.60GHz,$199.95,"8,317","2,281",41.59,11.41,80,103.96,Nov 2015,FCLGA1151,Server,3600,4000,4,2,659,96,Intel+Xeon+E3-1270+v5+%40+3.60GHz&amp;id=2651,true,
3014,Intel Xeon E3-1270 v6 @ 3.80GHz,$490.00,"8,741","2,437",17.84,4.97,72,121.40,May 2017,FCLGA1151,Server,3800,4200,4,2,633,53,Intel+Xeon+E3-1270+v6+%40+3.80GHz&amp;id=3014,true,
3396,Intel Xeon E3-1270L v4 @ 3.00GHz,NA,"7,662","2,378",NA,NA,45,170.26,Feb 2019,LGA1150,Server,3000,3600,4,2,719,3,Intel+Xeon+E3-1270L+v4+%40+3.00GHz&amp;id=3396,true,
2334,Intel Xeon E3-1271 v3 @ 3.60GHz,$149.99*,"7,423","2,278",49.49,15.19,80,92.78,Aug 2014,FCLGA1150,Server,3600,4000,4,2,744,152,Intel+Xeon+E3-1271+v3+%40+3.60GHz&amp;id=2334,true,
1205,Intel Xeon E3-1275 @ 3.40GHz,$749.00,"5,381","1,748",7.18,2.33,95,56.64,Apr 2011,LGA1155,Server,3400,3800,4,2,1008,99,Intel+Xeon+E3-1275+%40+3.40GHz&amp;id=1205,true,
1193,Intel Xeon E3-1275 V2 @ 3.50GHz,$143.00,"6,567","2,142",45.92,14.98,77,85.29,Apr 2012,LGA1155,Server,3500,3900,4,2,854,78,Intel+Xeon+E3-1275+V2+%40+3.50GHz&amp;id=1193,true,
1979,Intel Xeon E3-1275 v3 @ 3.50GHz,$749.00,"7,067","2,227",9.44,2.97,95,74.39,Jun 2013,LGA1150,Server,3500,3900,4,2,789,63,Intel+Xeon+E3-1275+v3+%40+3.50GHz&amp;id=1979,true,
2672,Intel Xeon E3-1275 v5 @ 3.60GHz,$417.03,"8,401","2,315",20.15,5.55,80,105.02,Dec 2015,FCLGA1151,Server,3600,4000,4,2,652,75,Intel+Xeon+E3-1275+v5+%40+3.60GHz&amp;id=2672,true,
3015,Intel Xeon E3-1275 v6 @ 3.80GHz,$683.23,"9,215","2,586",13.49,3.79,73,126.23,May 2017,FCLGA1151,Server,3800,4200,4,2,606,43,Intel+Xeon+E3-1275+v6+%40+3.80GHz&amp;id=3015,true,
2490,Intel Xeon E3-1275L v3 @ 2.70GHz,NA,"5,949","2,065",NA,NA,45,132.20,Feb 2015,LGA1150,Server,2700,3900,4,2,939,46,Intel+Xeon+E3-1275L+v3+%40+2.70GHz&amp;id=2490,true,
2269,Intel Xeon E3-1276 v3 @ 3.60GHz,$978.00,"7,381","2,269",7.55,2.32,84,87.87,Jun 2014,FCLGA1150,Server,3600,4000,4,2,748,66,Intel+Xeon+E3-1276+v3+%40+3.60GHz&amp;id=2269,true,
1206,Intel Xeon E3-1280 @ 3.50GHz,$358.00,"5,510","1,780",15.39,4.97,95,58.00,Jun 2011,LGA1155,Server,3500,3900,4,2,991,69,Intel+Xeon+E3-1280+%40+3.50GHz&amp;id=1206,true,
1779,Intel Xeon E3-1280 V2 @ 3.60GHz,$159.96,"6,460","2,173",40.39,13.58,69,93.63,May 2012,LGA1155,Server,3600,4000,4,2,866,64,Intel+Xeon+E3-1280+V2+%40+3.60GHz&amp;id=1779,true,
1964,Intel Xeon E3-1280 v3 @ 3.60GHz,$249.00*,"6,965","2,229",27.97,8.95,82,84.93,Jun 2013,LGA1150,Server,3600,4000,4,2,806,42,Intel+Xeon+E3-1280+v3+%40+3.60GHz&amp;id=1964,true,
2773,Intel Xeon E3-1280 v5 @ 3.70GHz,$395.00*,"8,320","2,343",21.06,5.93,80,104.00,May 2016,FCLGA1151,Server,3700,4000,4,2,658,10,Intel+Xeon+E3-1280+v5+%40+3.70GHz&amp;id=2773,true,
2988,Intel Xeon E3-1280 v6 @ 3.90GHz,$524.73,"9,087","2,564",17.32,4.89,72,126.20,Mar 2017,FCLGA1151,Server,3900,4200,4,2,613,7,Intel+Xeon+E3-1280+v6+%40+3.90GHz&amp;id=2988,true,
